TimeStamp|Site|ArticleNumber|MCH5|BaseUoM|UnreUseQty|UnreConsQty|TransitQty|UnprSaleQty
20231002051008|1511|10197368|102010305|CAI||||
20231002051008|1511|10163953|203010206|CAI||||
20231002051008|1511|10306899|203030341|CAI||||
20231002051008|1511|10196056|102010308|G1||||
20231002051008|1511|10166413|201010104|CAI||||
20231002051008|1511|10181529|101040402|KH||||
20231002051008|1511|10250756|203052504|CAI||||
20231002051008|1511|10162222|202030502|CHA||||
20231002051008|1511|10282813|101020102|SU||||
20231002051008|1511|10008571|102060104|G1||||
20231002051008|1511|10164318|201070905|CAI||||
20231002051008|1511|10313122|102010205|HOP||||
20231002051008|1511|10283611|101030102|CAI||||
20231002051008|1511|10195704|102070101|CAI||||
20231002051008|1511|10243403|101030303|KG||||
20231002051008|1511|10008043|102060905|G1||||
20231002051008|1511|10301975|203030338|CAI||||
20231002051008|1511|10330381|201010105|ZD||||
20231002051008|1511|10282131|101020101|HOP||||
20231002051008|1511|10283139|101020102|SU||||
20231002051008|1511|10196046|102030102|LON||||
20231002051008|1511|10183825|102050102|HOP||||
20231002051008|1511|10183025|101020102|HOP||||
20231002051008|1511|10165143|201030104|CAI||||
20231002051008|1511|10141892|102060502|CHA||||
20231002051008|1511|10086728|202030502|CHA||||
20231002051008|1511|10242964|101030302|G1||||
20231002051008|1511|10031974|203040516|QUY||||
20231002051008|1511|10625836|203040799|QUY||||
20231002051008|1511|10012815|102030805|HOP||||
20231002051008|1511|10182300|101010401|G1||||
20231002051008|1511|10005378|102020204|CHA||||
20231002051008|1511|10182125|101020102|KH||||
20231002051008|1511|10190344|102010307|KG||||
20231002051008|1511|10165051|201010402|CAI||||
20231002051008|1511|10330148|201051403|CAI||||
20231002051008|1511|10241433|101030303|G1||||
20231002051008|1511|10308215|101030302|KG||||
20231002051008|1511|10171063|202030316|TUY||||
20231002051008|1511|10017696|202030318|CHA||||
20231002051008|1511|10242633|101030302|KG||||
20231002051008|1511|10182794|101040201|KH||||
20231002051008|1511|10283340|101010401|ZTO||||
20231002051008|1511|10619410|102030203|G1||||
20231002051008|1511|10196762|203040704|QUY||||
20231002051008|1511|10196587|203030320|CAI||||
20231002051008|1511|10638768|203010106|CON||||
20231002051008|1511|10162375|202030316|CHA||||
20231002051008|1511|10282787|101020102|HOP||||
20231002051008|1511|10012869|102030806|HOP||||
20231002051008|1511|10263331|201010403|CAI||||
20231002051008|1511|10183634|102040101|HOP||||
20231002051008|1511|10166133|201030702|ZBO||||
20231002051008|1511|10071696|101040501|KG||||
20231002051008|1511|50000415|501020201|KG||||
20231002051008|1511|10613314|101020201|KH||||
20231002051008|1511|10623436|102060504|LO||||
20231002051008|1511|10618222|101060212|HOP||||
20231002051008|1511|10010765|102060706|LON||||
20231002051008|1511|10263470|201030504|CAI||||
20231002051008|1511|10165808|201052003|CAI||||
20231002051008|1511|10331275|201051603|CAI||||
20231002051008|1511|10180835|102060502|G1||||
20231002051008|1511|10330987|201010401|CAI||||
20231002051008|1511|10250775|203050901|CAI||||
20231002051008|1511|10060550|101030303|KG||||
20231002051008|1511|10317183|202010205|LOC||||
20231002051008|1511|10266011|201031004|CAI||||
20231002051008|1511|10037074|203010103|HOP||||
20231002051008|1511|10008255|102060905|CAI||||
20231002051008|1511|10140790|101030303|HOP||||
20231002051008|1511|10054212|101030202|VI||||
20231002051008|1511|10628545|202030502|CHA||||
20231002051008|1511|10027531|203020508|CAI||||
20231002051008|1511|10629512|102010505|G1||||
20231002051008|1511|10283910|101060121|HOP||||
20231002051008|1511|10195613|102030303|HOP||||
20231002051008|1511|10016730|202030502|CHA||||
20231002051008|1511|10197039|203030343|CAI||||
20231002051008|1511|10283110|101030402|G1||||
20231002051008|1511|10224010|102060101|G1||||
20231002051008|1511|10180802|102060905|LOC||||
20231002051008|1511|10008570|102060104|G1||||
20231002051008|1511|10165718|203020505|CAI||||
20231002051008|1511|10014262|102010601|HOP||||
20231002051008|1511|10017376|202030616|CHA||||
20231002051008|1511|10617505|203010106|CON||||
20231002051008|1511|10314427|102030404|CHA||||
20231002051008|1511|10284244|203010103|CAI||||
20231002051008|1511|10331614|203040799|QUY||||
20231002051008|1511|10243264|101030302|G1||||
20231002051008|1511|10265809|101030302|G1||||
20231002051008|1511|10243415|101040201|KG||||
20231002051008|1511|10601513|102010205|G1||||
20231002051008|1511|10171143|202030504|CAI||||
20231002051008|1511|10194650|102010109|HOP||||
20231002051008|1511|10009547|102060301|G1||||
20231002051008|1511|10235783|203010610|CAI||||
20231002051008|1511|10132429|102010309|G1||||
20231002051008|1511|10319601|203030321|CAI||||
20231002051008|1511|10243162|101030102|CAI||||
20231002051008|1511|10006975|102040504|G1||||
20231002051008|1511|10281833|101030303|KH||||
20231002051008|1511|10183488|102040302|HOP||||
20231002051008|1511|10330296|102070102|CAI||||
20231002051008|1511|10262301|201010403|CAI||||
20231002051008|1511|10283789|101050302|HOP||||
20231002051008|1511|10160101|202030706|VI||||
20231002051008|1511|10017350|202030316|TUY||||
20231002051008|1511|10195960|102010507|G1||||
20231002051008|1511|10195504|102010601|HOP||||
20231002051008|1511|10315286|102020203|HOP||||
20231002051008|1511|10637647|201070912|CAI||||
20231002051008|1511|10261343|201010104|CAI||||
20231002051008|1511|10160304|202030305|G1||||
20231002051008|1511|10197275|102010102|G1||||
20231002051008|1511|10015388|102010309|CAI||||
20231002051008|1511|10183737|102050103|G1||||
20231002051008|1511|10281981|101030402|KG||||
20231002051008|1511|10011786|102030402|HOP||||
20231002051008|1511|10242914|101030301|G1||||
20231002051008|1511|10183943|102040401|KH||||
20231002051008|1511|10333239|202020205|CHA||||
20231002051008|1511|10164256|201070902|ZBO||||
20231002051008|1511|10250835|203030332|ZBO||||
20231002051008|1511|10195547|102010603|HOP||||
20231002051008|1511|10606025|102060502|LO||||
20231002051008|1511|10601564|202030318|CHA||||
20231002051008|1511|10333630|203010102|ZBO||||
20231002051008|1511|10161000|202030503|TUY||||
20231002051008|1511|10140833|101030304|KH||||
20231002051008|1511|10132432|102010504|G1||||
20231002051008|1511|10170304|102040314|G1||||
20231002051008|1511|10211761|102060105|G1||||
20231002051008|1511|10283073|101050602|KH||||
20231002051008|1511|10191605|102010102|G1||||
20231002051008|1511|10264559|201010401|CAI||||
20231002051008|1511|10321638|202030314|CHA||||
20231002051008|1511|10009110|102060505|CHA||||
20231002051008|1511|10242895|101030203|G1||||
20231002051008|1511|10161443|202020204|CAN||||
20231002051008|1511|10068075|203030341|CAI||||
20231002051008|1511|10332608|203040511|QUY||||
20231002051008|1511|10166103|201030701|CAI||||
20231002051008|1511|10235205|203030320|CAI||||
20231002051008|1511|10192783|102010102|G1||||
20231002051008|1511|10163489|201010503|ZBO||||
20231002051008|1511|10182869|102040102|HOP||||
20231002051008|1511|10263419|201011104|CAI||||
20231002051008|1511|10281559|101030302|KG||||
20231002051008|1511|10283534|101030302|G1||||
20231002051008|1511|10331064|201052001|CAI||||
20231002051008|1511|10010151|102060205|CHA||||
20231002051008|1511|10309722|999999995|CAI||||
20231002051008|1511|10196845|102020204|G1||||
20231002051008|1511|10182183|101020201|KH||||
20231002051008|1511|10627987|203020512|VI||||
20231002051008|1511|10265483|201011001|CAI||||
20231002051008|1511|10184208|101010401|CAI||||
20231002051008|1511|10165478|201011104|CAI||||
20231002051008|1511|10315174|101030303|KG||||
20231002051008|1511|10166426|201010104|CAI||||
20231002051008|1511|10283730|101030102|CAI||||
20231002051008|1511|10170145|102020204|G1||||
20231002051008|1511|10165278|201051202|CAI||||
20231002051008|1511|10196172|203030109|CAI||||
20231002051008|1511|10196416|102010603|LO||||
20231002051008|1511|10283469|101030302|G1||||
20231002051008|1511|10281923|101050305|KG||||
20231002051008|1511|10602559|202030202|HOP||||
20231002051008|1511|10171071|202010103|G1||||
20231002051008|1511|10333593|203040201|VI||||
20231002051008|1511|10330997|201010401|CAI||||
20231002051008|1511|10283390|101030302|G1||||
20231002051008|1511|10165049|201010402|CAI||||
20231002051008|1511|10617593|202030505|CHA||||
20231002051008|1511|10006915|102040312|G1||||
20231002051008|1511|10026651|203030221|VI||||
20231002051008|1511|10055103|101060117|KG||||
20231002051008|1511|10183116|101040501|KG||||
20231002051008|1511|10011923|102030101|CHA||||
20231002051008|1511|10010073|102060206|CHA||||
20231002051008|1511|10625566|202030402|TUY||||
20231002051008|1511|10020999|203030222|CAI||||
20231002051008|1511|10306124|203020602|CAI||||
20231002051008|1511|10405647|102040307|G1||||
20231002051008|1511|10242590|101030401|KG||||
20231002051008|1511|10600108|202030311|G1||||
20231002051008|1511|10170845|202030701|G1||||
20231002051008|1511|10628064|203010199|CAI||||
20231002051008|1511|10016836|202030501|CHA||||
20231002051008|1511|10266259|202030311|G1||||
20231002051008|1511|10638179|101040501|KH||||
20231002051008|1511|10195894|102010103|HOP||||
20231002051008|1511|50006030|501010101|CAI||||
20231002051008|1511|10017405|202030319|CAI||||
20231002051008|1511|10017412|202030318|CHA||||
20231002051008|1511|10182612|102040203|G1||||
20231002051008|1511|10260644|201010105|ZD||||
20231002051008|1511|10281192|101060108|KG||||
20231002051008|1511|10243296|101030402|KG||||
20231002051008|1511|10331551|203040799|QUY||||
20231002051008|1511|10243214|101030101|CAI||||
20231002051008|1511|10166139|201050902|ZBO||||
20231002051008|1511|10160583|202030203|CAI||||
20231002051008|1511|10182052|101040602|G1||||
20231002051008|1511|10181762|101020201|KH||||
20231002051008|1511|10020230|202010302|G1||||
20231002051008|1511|10195934|102010504|G1||||
20231002051008|1511|10242716|101060209|HOP||||
20231002051008|1511|10242466|101060102|KG||||
20231002051008|1511|10331687|201052003|CAI||||
20231002051008|1511|10331685|201052102|CAI||||
20231002051008|1511|10164005|201051203|CAI||||
20231002051008|1511|10316570|202030311|CAI||||
20231002051008|1511|10165365|201050305|ZBO||||
20231002051008|1511|10162490|201030603|ZBO||||
20231002051008|1511|10332624|203040512|QUY||||
20231002051008|1511|10266094|201070203|ZD||||
20231002051008|1511|10263366|201010403|CAI||||
20231002051008|1511|10028242|203020204|G1||||
20231002051008|1511|10614995|102050101|HOP||||
20231002051008|1511|10261096|201010104|CAI||||
20231002051008|1511|10140163|101060102|QUA||||
20231002051008|1511|10263285|201010403|CAI||||
20231002051008|1511|10182222|101040501|KG||||
20231002051008|1511|10325439|102010601|HOP||||
20231002051008|1511|10017198|202030606|CHA||||
20231002051008|1511|10317070|101020102|HOP||||
20231002051008|1511|10628020|202030902|CHA||||
20231002051008|1511|10625514|102061003|G1||||
20231002051008|1511|10303386|201071001|CAI||||
20231002051008|1511|10243080|101030101|CAI||||
20231002051008|1511|10331517|203040799|QUY||||
20231002051008|1511|10333588|203040308|HOP||||
20231002051008|1511|10192964|102010309|CAI||||
20231002051008|1511|10331087|201052102|CAI||||
20231002051008|1511|10323838|203020302|HOP||||
20231002051008|1511|10166293|201052003|ZBO||||
20231002051008|1511|10196841|102010605|HOP||||
20231002051008|1511|10183188|101010401|HOP||||
20231002051008|1511|10260462|201030101|CAI||||
20231002051008|1511|10060760|102020501|G1||||
20231002051008|1511|10195858|102070101|CAI||||
20231002051008|1511|10053362|101050203|KG||||
20231002051008|1511|10311652|201070203|ZD||||
20231002051008|1511|50004836|501020202|CAI||||
20231002051008|1511|10165693|201030801|CAI||||
20231002051008|1511|10283896|101060107|HOP||||
20231002051008|1511|10016764|202030502|CHA||||
20231002051008|1511|10164251|201070902|ZBO||||
20231002051008|1511|10142159|102061202|LON||||
20231002051008|1511|10197644|102010112|G1||||
20231002051008|1511|10616888|102061308|G1||||
20231002051008|1511|10015804|102010505|G1||||
20231002051008|1511|10305634|101030302|KG||||
20231002051008|1511|10333269|203040101|CAI||||
20231002051008|1511|10092744|203050101|CAI||||
20231002051008|1511|10162408|202030504|CAI||||
20231002051008|1511|10263390|201011104|CAI||||
20231002051008|1511|10005600|102050306|G1||||
20231002051008|1511|10196358|102010601|HOP||||
20231002051008|1511|10150233|102030405|CHA||||
20231002051008|1511|10023664|201071003|CAI||||
20231002051008|1511|10161781|202010206|G1||||
20231002051008|1511|10132317|101030402|KG||||
20231002051008|1511|10262304|201030104|CAI||||
20231002051008|1511|10184195|101010301|HOP||||
20231002051008|1511|10020600|202010204|G1||||
20231002051008|1511|10250559|203030333|CAI||||
20231002051008|1511|10180860|102060510|G1||||
20231002051008|1511|10627581|101020101|HOP||||
20231002051008|1511|10311975|102050403|HOP||||
20231002051008|1511|10019912|202020209|HOP||||
20231002051008|1511|10250879|203052302|CAI||||
20231002051008|1511|10326295|202030318|CHA||||
20231002051008|1511|10009052|102060501|G1||||
20231002051008|1511|10006042|102020305|HOP||||
20231002051008|1511|10604937|203030322|CAI||||
20231002051008|1511|10162500|201010105|ZD||||
20231002051008|1511|10240865|101050302|KG||||
20231002051008|1511|10195479|102010602|G1||||
20231002051008|1511|10005336|102020203|HOP||||
20231002051008|1511|10603936|201030101|CAI||||
20231002051008|1511|10330567|203040608|CAI||||
20231002051008|1511|10163933|203010206|CAI||||
20231002051008|1511|10182265|101020201|KH||||
20231002051008|1511|10250158|202030311|G1||||
20231002051008|1511|10404157|202020104|CHA||||
20231002051008|1511|10406991|102020602|HOP||||
20231002051008|1511|10184194|102070101|ZBO||||
20231002051008|1511|10014413|102010305|G1||||
20231002051008|1511|10166375|201030502|CAI||||
20231002051008|1511|10283633|101030302|G1||||
20231002051008|1511|10270730|203030401|CAI||||
20231002051008|1511|10331879|201051901|G2||||
20231002051008|1511|10071833|102060905|CAI||||
20231002051008|1511|10183354|102040407|G1||||
20231002051008|1511|10195470|102010602|HOP||||
20231002051008|1511|10637242|203020503|CAI||||
20231002051008|1511|10024253|203030326|VI||||
20231002051008|1511|10165967|203052009|CAI||||
20231002051008|1511|10270123|203030310|CAI||||
20231002051008|1511|10054881|101060116|KG||||
20231002051008|1511|10013661|102010102|HOP||||
20231002051008|1511|10054198|101030401|G1||||
20231002051008|1511|10283424|101030303|KH||||
20231002051008|1511|10250161|202030316|TUY||||
20231002051008|1511|10618249|102040102|HOP||||
20231002051008|1511|10265953|101060103|KG||||
20231002051008|1511|10281506|101030302|KG||||
20231002051008|1511|10160797|202030504|VI||||
20231002051008|1511|10162779|201030601|ZBO||||
20231002051008|1511|10620955|203020108|CAI||||
20231002051008|1511|10605216|202010302|G1||||
20231002051008|1511|10183498|101010302|CAI||||
20231002051008|1511|10026633|203030214|CAI||||
20231002051008|1511|10141774|102060511|CHA||||
20231002051008|1511|10017611|202030311|G1||||
20231002051008|1511|10009161|102060509|HOP||||
20231002051008|1511|10182412|101040501|KG||||
20231002051008|1511|10281637|101060120|KG||||
20231002051008|1511|10183386|102050306|G1||||
20231002051008|1511|10314397|101020801|G1||||
20231002051008|1511|10265958|101060127|KG||||
20231002051008|1511|10142230|102061208|LO||||
20231002051008|1511|10165685|201030202|CAI||||
20231002051008|1511|10282035|101050601|G1||||
20231002051008|1511|10242741|101030403|G1||||
20231002051008|1511|10020412|202030701|G1||||
20231002051008|1511|10183576|102040105|G1||||
20231002051008|1511|10028305|203020204|G1||||
20231002051008|1511|10196565|203030408|CAI||||
20231002051008|1511|10033791|203040201|VI||||
20231002051008|1511|10163881|203010206|CAI||||
20231002051008|1511|10140252|102050301|G1||||
20231002051008|1511|10196583|203030320|CAI||||
20231002051008|1511|10270786|203030212|CAI||||
20231002051008|1511|10331287|201051202|CAI||||
20231002051008|1511|50006511|501010101|CAI||||
20231002051008|1511|10026891|203030203|ZBO||||
20231002051008|1511|10602193|203030105|G1||||
20231002051008|1511|10134670|203052301|CAI||||
20231002051008|1511|10166885|201030202|CAI||||
20231002051008|1511|10305117|102010602|HOP||||
20231002051008|1511|10180019|203010203|HOP||||
20231002051008|1511|10332929|202020209|HOP||||
20231002051008|1511|10019673|202020207|CHA||||
20231002051008|1511|10162168|202020205|CHA||||
20231002051008|1511|10165435|201010403|CAI||||
20231002051008|1511|10141614|102060705|LON||||
20231002051008|1511|10629762|102060502|LO||||
20231002051008|1511|10054346|101030301|KG||||
20231002051008|1511|10613524|101040501|KG||||
20231002051008|1511|10243284|101030301|G1||||
20231002051008|1511|10260182|201010305|CAI||||
20231002051008|1511|10183506|102040203|G1||||
20231002051008|1511|10281885|101030402|G1||||
20231002051008|1511|10193623|201010105|ZD||||
20231002051008|1511|10333182|203040405|CAI||||
20231002051008|1511|10007895|102060905|G1||||
20231002051008|1511|10282105|101020101|HOP||||
20231002051008|1511|10616460|102010601|HOP||||
20231002051008|1511|10020112|202020212|CHA||||
20231002051008|1511|10182179|101020201|KH||||
20231002051008|1511|10331909|201030706|CAI||||
20231002051008|1511|10183102|101020102|G1||||
20231002051008|1511|10162403|202030504|CAI||||
20231002051008|1511|10182576|101040404|G1||||
20231002051008|1511|10196484|102030603|CHA||||
20231002051008|1511|10628587|201051203|CAI||||
20231002051008|1511|10141623|102061206|HOP||||
20231002051008|1511|10331042|201010401|CAI||||
20231002051008|1511|10196376|102010601|HOP||||
20231002051008|1511|10323458|203010204|CAI||||
20231002051008|1511|10015740|102030203|G1||||
20231002051008|1511|10164242|201070906|CAI||||
20231002051008|1511|10162469|202030318|CHA||||
20231002051008|1511|10282366|101040501|KG||||
20231002051008|1511|10164568|203040799|QUY||||
20231002051008|1511|10010996|102061204|HOP||||
20231002051008|1511|10009265|102060511|CHA||||
20231002051008|1511|10162262|202020104|G1||||
20231002051008|1511|10283854|101020801|BIN||||
20231002051008|1511|10283554|101030102|CAI||||
20231002051008|1511|10281739|101040504|KH||||
20231002051008|1511|10016343|102010406|G1||||
20231002051008|1511|10640388|102010305|G1||||
20231002051008|1511|50005609|501020201|CAI||||
20231002051008|1511|10405675|202030401|ZBO||||
20231002051008|1511|10197641|102010601|CAI||||
20231002051008|1511|10281462|101020201|KG||||
20231002051008|1511|10019819|202020209|HOP||||
20231002051008|1511|10333364|203010503|CAI||||
20231002051008|1511|10602589|101020601|LON||||
20231002051008|1511|10263401|201011104|CAI||||
20231002051008|1511|10165492|201010403|CAI||||
20231002051008|1511|10026616|203030226|CAI||||
20231002051008|1511|10263740|201011103|CAI||||
20231002051008|1511|10054404|101030402|KG||||
20231002051008|1511|10182355|102050403|G1||||
20231002051008|1511|10283470|101030302|G1||||
20231002051008|1511|10183697|101010302|CAI||||
20231002051008|1511|10600874|102061001|HOP||||
20231002051008|1511|10638944|101010302|CAI||||
20231002051008|1511|10193468|102010203|G1||||
20231002051008|1511|10601536|201071002|CAI||||
20231002051008|1511|10333311|203010501|CAI||||
20231002051008|1511|10633355|102040105|HOP||||
20231002051008|1511|10260670|201011102|CAI||||
20231002051008|1511|10263588|201011102|CAI||||
20231002051008|1511|10618035|102030508|CHA||||
20231002051008|1511|10196192|203030104|CAI||||
20231002051008|1511|10183368|101010303|G1||||
20231002051008|1511|50006513|501020202|CAI||||
20231002051008|1511|10142177|102060501|G1||||
20231002051008|1511|10270009|203030206|CAI||||
20231002051008|1511|10142016|102060902|G1||||
20231002051008|1511|10140577|101010101|HOP||||
20231002051008|1511|10331915|201031205|CAI||||
20231002051008|1511|10183851|102040401|G1||||
20231002051008|1511|10162236|202030316|HOP||||
20231002051008|1511|10182057|101040201|KH||||
20231002051008|1511|10017310|202030315|TUY||||
20231002051008|1511|10321137|202020104|CHA||||
20231002051008|1511|10164636|203040411|XAP||||
20231002051008|1511|10265156|201031102|CAI||||
20231002051008|1511|10020616|202010201|G1||||
20231002051008|1511|10332667|203040799|QUY||||
20231002051008|1511|10140030|101020102|KG||||
20231002051008|1511|10161305|202030305|TUY||||
20231002051008|1511|10638820|101030401|KG||||
20231002051008|1511|10263697|201031004|CAI||||
20231002051008|1511|10141739|102061204|HOP||||
20231002051008|1511|10166249|201050305|ZBO||||
20231002051008|1511|10251292|203030405|CAI||||
20231002051008|1511|10333321|203010503|CAI||||
20231002051008|1511|10165126|201030104|CAI||||
20231002051008|1511|10332698|203040799|QUY||||
20231002051008|1511|10170837|202030318|CHA||||
20231002051008|1511|10331061|201050902|ZBO||||
20231002051008|1511|10141606|102060905|LOC||||
20231002051008|1511|10284179|203010304|TUI||||
20231002051008|1511|10195899|102020301|HOP||||
20231002051008|1511|10626864|201071301|ZBO||||
20231002051008|1511|10265949|101060122|KG||||
20231002051008|1511|10183361|101040402|KH||||
20231002051008|1511|10617959|101040501|KG||||
20231002051008|1511|10242767|101030301|G1||||
20231002051008|1511|10621009|203030310|CAI||||
20231002051008|1511|10170625|202020205|HOP||||
20231002051008|1511|10638831|202030501|CHA||||
20231002051008|1511|10054788|101060108|KG||||
20231002051008|1511|50005651|501020202|CAI||||
20231002051008|1511|10140795|101030304|KH||||
20231002051008|1511|10195946|102010601|CAI||||
20231002051008|1511|10332633|203040799|QUY||||
20231002051008|1511|10622149|101050203|KG||||
20231002051008|1511|10306504|102010102|G1||||
20231002051008|1511|10264564|201031205|CAI||||
20231002051008|1511|10196500|102010502|G1||||
20231002051008|1511|10165023|201052102|CAI||||
20231002051008|1511|10331167|201051202|CAI||||
20231002051008|1511|10282396|101030402|G1||||
20231002051008|1511|10141120|102061207|HOP||||
20231002051008|1511|10192470|102010303|HOP||||
20231002051008|1511|10260100|203040101|CAI||||
20231002051008|1511|10224003|102060905|G1||||
20231002051008|1511|10281591|101040501|KG||||
20231002051008|1511|10639391|203030310|CAI||||
20231002051008|1511|10613694|101060105|KG||||
20231002051008|1511|10053988|101030303|KG||||
20231002051008|1511|10333098|203040306|TUI||||
20231002051008|1511|10161438|202020109|G1||||
20231002051008|1511|10332048|203010106|CON||||
20231002051008|1511|10605951|102061001|CHA||||
20231002051008|1511|10196260|102010602|KG||||
20231002051008|1511|10182309|101020801|KG||||
20231002051008|1511|10214342|102061202|HOP||||
20231002051008|1511|10236338|101030403|HOP||||
20231002051008|1511|10018351|202030402|TUY||||
20231002051008|1511|50006609|501020103|CAI||||
20231002051008|1511|10330652|201030104|CAI||||
20231002051008|1511|10242628|101050601|G1||||
20231002051008|1511|10282838|101020501|CAI||||
20231002051008|1511|10196809|102020902|G4||||
20231002051008|1511|10013096|102030305|G1||||
20231002051008|1511|10197462|102010301|G1||||
20231002051008|1511|10265911|101030402|G1||||
20231002051008|1511|10284213|203010304|TUI||||
20231002051008|1511|10195148|202020104|CHA||||
20231002051008|1511|10251109|203030405|CAI||||
20231002051008|1511|10182533|102040401|G1||||
20231002051008|1511|10243245|101030304|KH||||
20231002051008|1511|10195658|102030507|CHA||||
20231002051008|1511|10624470|203010503|CAI||||
20231002051008|1511|10020492|202010205|G1||||
20231002051008|1511|10010318|102061308|G1||||
20231002051008|1511|10242981|101030303|KG||||
20231002051008|1511|10303014|102010303|HOP||||
20231002051008|1511|10330015|203040211|HOP||||
20231002051008|1511|10263402|201011104|CAI||||
20231002051008|1511|10624796|102030411|LO||||
20231002051008|1511|10005342|102020802|HOP||||
20231002051008|1511|10282369|101010302|G1||||
20231002051008|1511|10196114|203050102|CAI||||
20231002051008|1511|10162491|201030704|ZBO||||
20231002051008|1511|10325031|102020602|G3||||
20231002051008|1511|10283406|101030402|G1||||
20231002051008|1511|10620361|101040201|KH||||
20231002051008|1511|10241261|101020101|HOP||||
20231002051008|1511|10009282|102060509|G1||||
20231002051008|1511|10164223|201070902|ZBO||||
20231002051008|1511|10265862|101060211|G1||||
20231002051008|1511|10323953|101040501|KG||||
20231002051008|1511|10282819|101020102|CAI||||
20231002051008|1511|10242953|101030302|G1||||
20231002051008|1511|10056212|101020801|BIN||||
20231002051008|1511|10033907|203040313|HOP||||
20231002051008|1511|10265907|101030303|KHA||||
20231002051008|1511|10283021|101020102|KG||||
20231002051008|1511|10283750|101030102|CAI||||
20231002051008|1511|10603923|101030402|KG||||
20231002051008|1511|10327440|102061309|G1||||
20231002051008|1511|10025748|203030103|VI||||
20231002051008|1511|10140807|101040504|KH||||
20231002051008|1511|10081182|101060208|KG||||
20231002051008|1511|10283474|101030302|G1||||
20231002051008|1511|10250313|203030203|ZBO||||
20231002051008|1511|10028254|203020204|G1||||
20231002051008|1511|10190706|102010605|G1||||
20231002051008|1511|10181983|101040601|G1||||
20231002051008|1511|10170506|202020109|G1||||
20231002051008|1511|10028286|203020204|G1||||
20231002051008|1511|10141991|102060402|G1||||
20231002051008|1511|10197439|102010109|HOP||||
20231002051008|1511|10019804|202020213|G1||||
20231002051008|1511|10182196|101020201|KH||||
20231002051008|1511|10019510|202020101|G1||||
20231002051008|1511|10283641|101020101|HOP||||
20231002051008|1511|10183887|101010301|CAI||||
20231002051008|1511|10240136|101040501|KH||||
20231002051008|1511|10170616|202020101|G1||||
20231002051008|1511|10165946|201010403|CAI||||
20231002051008|1511|10283063|101020102|G1||||
20231002051008|1511|10196016|102010601|HOP||||
20231002051008|1511|10141875|102060905|G1||||
20231002051008|1511|10162493|201030403|CAI||||
20231002051008|1511|10020235|202010302|G1||||
20231002051008|1511|10164615|203040203|VI||||
20231002051008|1511|10164254|201070902|ZBO||||
20231002051008|1511|10225777|102020204|CHA||||
20231002051008|1511|10283457|101030303|G1||||
20231002051008|1511|10197258|102030603|CHA||||
20231002051008|1511|10614742|202020104|G1||||
20231002051008|1511|10170585|202030502|CHA||||
20231002051008|1511|10141596|102060599|G1||||
20231002051008|1511|10619792|203030314|CAI||||
20231002051008|1511|10240030|101020101|G1||||
20231002051008|1511|10008597|102060510|G1||||
20231002051008|1511|10162723|201011001|CAI||||
20231002051008|1511|10241971|101030101|BOS||||
20231002051008|1511|10195640|102010502|G1||||
20231002051008|1511|10263550|201010101|CAI||||
20231002051008|1511|10197019|203030343|CAI||||
20231002051008|1511|10404982|202020109|CAN||||
20231002051008|1511|10196829|102070101|CAI||||
20231002051008|1511|10197409|203030209|CAI||||
20231002051008|1511|10162481|202030402|TUY||||
20231002051008|1511|10265985|101030203|G1||||
20231002051008|1511|10166321|201011103|CAI||||
20231002051008|1511|10165002|201052003|CAI||||
20231002051008|1511|10196554|203030314|ZBO||||
20231002051008|1511|10167089|203030104|CAI||||
20231002051008|1511|10019435|202020104|CHA||||
20231002051008|1511|10019747|202020204|CHA||||
20231002051008|1511|10260217|201010105|ZD||||
20231002051008|1511|10282074|101010302|CAI||||
20231002051008|1511|10183342|102040304|G1||||
20231002051008|1511|10181799|101020102|SU||||
20231002051008|1511|50005606|501020201|CUO||||
20231002051008|1511|10281334|101050203|KG||||
20231002051008|1511|10170245|102040305|G1||||
20231002051008|1511|10234390|102020203|G1||||
20231002051008|1511|10010081|102060205|CAN||||
20231002051008|1511|10009024|102060502|HOP||||
20231002051008|1511|10242975|101030401|G1||||
20231002051008|1511|10164660|201050301|CAI||||
20231002051008|1511|10165469|201010401|CAI||||
20231002051008|1511|10182144|101020201|KH||||
20231002051008|1511|10164955|203010104|CAI||||
20231002051008|1511|10266061|201070101|ZD||||
20231002051008|1511|10195970|102010102|CAI||||
20231002051008|1511|10164652|201050301|CAI||||
20231002051008|1511|10196688|203040704|QUY||||
20231002051008|1511|10250951|203030212|CAI||||
20231002051008|1511|10150771|102030603|CHA||||
20231002051008|1511|10242669|101030301|KG||||
20231002051008|1511|10243357|101030303|HOP||||
20231002051008|1511|10142100|102060603|G1||||
20231002051008|1511|10603930|201030101|CAI||||
20231002051008|1511|10170211|102040311|G1||||
20231002051008|1511|10141121|102061207|HOP||||
20231002051008|1511|10333103|203040516|QUY||||
20231002051008|1511|50000452|501020201|CAI||||
20231002051008|1511|10020549|202010205|G1||||
20231002051008|1511|10019955|202020208|CHA||||
20231002051008|1511|10236474|101030302|G1||||
20231002051008|1511|10331251|201051101|ZBO||||
20231002051008|1511|10251011|203030106|VI||||
20231002051008|1511|10167093|201071003|CAI||||
20231002051008|1511|10237533|101020402|HOP||||
20231002051008|1511|10404412|101050402|HOP||||
20231002051008|1511|50006110|501020201|G1||||
20231002051008|1511|10141868|102060905|G1||||
